DateTime,Frequency
2021-07-15T00:00:15.319408,66447.60894770002
2021-07-15T00:00:25.317842,66446.1345672
2021-07-15T00:00:35.319619,66444.87476349999
2021-07-15T00:00:45.319012,66443.3083535
2021-07-15T00:00:55.318130,66442.8706169
2021-07-15T00:01:05.320104,66443.02892689999
2021-07-15T00:01:15.318297,66442.9826737
2021-07-15T00:01:25.320252,66443.2854652
2021-07-15T00:01:35.318554,66441.5011406
2021-07-15T00:01:45.319845,66441.1678313
2021-07-15T00:01:55.320480,66441.1764144
2021-07-15T00:02:05.318912,66441.1134719
2021-07-15T00:02:15.320041,66441.6213036
2021-07-15T00:02:25.319068,66440.9222602
2021-07-15T00:02:35.320898,66441.1621093
2021-07-15T00:02:45.319377,66440.5274392
2021-07-15T00:02:55.319443,66440.68574910001
2021-07-15T00:03:05.321905,66440.7796859
2021-07-15T00:03:15.319596,66440.50455090002
2021-07-15T00:03:25.320798,66440.7997133
2021-07-15T00:03:35.320001,66439.2151832
2021-07-15T00:03:45.320762,66438.4455681
2021-07-15T00:03:55.321230,66436.81383140001
2021-07-15T00:04:05.320324,66435.70852279999
2021-07-15T00:04:15.322241,66435.09149570002
2021-07-15T00:04:25.320516,66434.1983796
2021-07-15T00:04:35.332545,66433.204651
2021-07-15T00:04:45.321912,66432.3296546
2021-07-15T00:04:55.320901,66431.400299
2021-07-15T00:05:05.322950,66430.8924676
2021-07-15T00:05:15.321209,66429.8539163
2021-07-15T00:05:25.323112,66429.45957179999
2021-07-15T00:05:35.321534,66428.88641369999
2021-07-15T00:05:45.321663,66428.35426329999
2021-07-15T00:05:55.323963,66427.45304099999
2021-07-15T00:06:05.321887,66426.02252960001
2021-07-15T00:06:15.323844,66425.0669478
2021-07-15T00:06:25.322106,66423.35748659998
2021-07-15T00:06:35.333813,66422.7228165
2021-07-15T00:06:45.322649,66421.3542939
2021-07-15T00:06:55.332870,66420.8860398
2021-07-15T00:07:05.325243,66420.7401276
2021-07-15T00:07:15.323038,66420.3019143
