DateTime,Frequency
2021-07-17T00:00:13.024053,66089.9739267
2021-07-17T00:00:23.025295,66089.8590088
2021-07-17T00:00:33.024504,66089.1857147
2021-07-17T00:00:43.024765,66089.06412129999
2021-07-17T00:00:53.024405,66090.449333
2021-07-17T00:01:03.025102,66091.5822982
2021-07-17T00:01:13.026756,66093.3065415
2021-07-17T00:01:23.025638,66093.2545662
2021-07-17T00:01:33.027504,66093.7461854
2021-07-17T00:01:43.026087,66093.8687324
2021-07-17T00:01:53.028157,66093.2888983
2021-07-17T00:02:03.026559,66093.0247306
2021-07-17T00:02:13.036971,66093.8029288
2021-07-17T00:02:23.027926,66094.051838
2021-07-17T00:02:33.037417,66092.54693979998
2021-07-17T00:02:43.028270,66092.6823616
2021-07-17T00:02:53.028374,66093.27268570001
2021-07-17T00:03:03.029056,66094.24543370001
2021-07-17T00:03:13.028016,66093.7533378
2021-07-17T00:03:23.030210,66093.7666892
2021-07-17T00:03:33.028452,66093.04380419999
2021-07-17T00:03:43.030566,66093.25408930001
2021-07-17T00:03:53.028862,66094.3112373
2021-07-17T00:04:03.039310,66094.22063829999
2021-07-17T00:04:13.030316,66093.69277960001
2021-07-17T00:04:23.039729,66093.45006910001
2021-07-17T00:04:33.031911,66094.3894388
2021-07-17T00:04:43.040251,66095.2982903
2021-07-17T00:04:53.032029,66096.79031370001
2021-07-17T00:05:03.030603,66097.0492363
2021-07-17T00:05:13.032962,66098.05345529999
2021-07-17T00:05:23.031021,66097.80359269999
2021-07-17T00:05:33.034683,66097.3520279
2021-07-17T00:05:43.031391,66097.2857474
2021-07-17T00:05:53.033153,66096.7030526
2021-07-17T00:06:03.031865,66095.9157944
2021-07-17T00:06:13.032236,66094.9544906
2021-07-17T00:06:23.032350,66095.27874000001
2021-07-17T00:06:33.034593,66096.22049320002
2021-07-17T00:06:43.032783,66096.4407921
2021-07-17T00:06:53.034937,66096.1866379
2021-07-17T00:07:03.033211,66095.6597329
2021-07-17T00:07:13.034341,66095.72553640002
2021-07-17T00:07:23.033645,66095.54624550001
2021-07-17T00:07:33.035449,66095.6668853
2021-07-17T00:07:43.034104,66095.45040130001
2021-07-17T00:07:53.046289,66094.7823526
2021-07-17T00:08:03.035468,66095.14904010002
2021-07-17T00:08:13.034736,66095.40414820002
2021-07-17T00:08:23.036636,66095.79944619999
2021-07-17T00:08:33.035185,66095.99781039999
2021-07-17T00:08:43.037790,66097.4726676
2021-07-17T00:08:53.035601,66098.291397
2021-07-17T00:09:03.037582,66097.97286990001
2021-07-17T00:09:13.036096,66098.5751151
2021-07-17T00:09:23.048350,66099.1830826
2021-07-17T00:09:33.036599,66098.531246
2021-07-17T00:09:43.047141,66098.6199379
2021-07-17T00:09:53.040978,66099.1573334
2021-07-17T00:10:03.038003,66100.08668889999
2021-07-17T00:10:13.039542,66099.3738174
2021-07-17T00:10:23.037813,66099.30944439999
2021-07-17T00:10:33.039820,66100.0332833
2021-07-17T00:10:43.038379,66100.45957549999
2021-07-17T00:10:53.050406,66100.93450539999
2021-07-17T00:11:03.038684,66102.5419235
2021-07-17T00:11:13.050938,66103.51848609999
2021-07-17T00:11:23.039290,66104.883194
2021-07-17T00:11:33.049546,66107.48863230001
2021-07-17T00:11:43.041695,66110.01729959999
2021-07-17T00:11:53.039847,66112.3242378
2021-07-17T00:12:03.040519,66114.55011360001
2021-07-17T00:12:13.040477,66117.4454689
2021-07-17T00:12:23.042230,66119.76528159999
2021-07-17T00:12:33.040874,66123.0616571
2021-07-17T00:12:43.041976,66126.2488366
2021-07-17T00:12:53.041258,66128.6206245
2021-07-17T00:13:03.043740,66130.7454109
2021-07-17T00:13:13.041679,66131.57463060001
2021-07-17T00:13:23.042221,66132.9727173
2021-07-17T00:13:33.043533,66134.7222329
2021-07-17T00:13:43.042511,66136.0316276
2021-07-17T00:13:53.044183,66138.3824349
2021-07-17T00:14:03.043014,66140.17152779999
2021-07-17T00:14:13.044949,66142.42839819999
2021-07-17T00:14:23.043373,66143.7945368
2021-07-17T00:14:33.045299,66146.76237089999
2021-07-17T00:14:43.046014,66150.22706979999
2021-07-17T00:14:53.056074,66152.1139145
2021-07-17T00:15:03.044264,66154.21247489999
2021-07-17T00:15:13.044575,66156.46362299999
2021-07-17T00:15:23.045040,66158.0123899
2021-07-17T00:15:33.045002,66159.36136250001
2021-07-17T00:15:43.047083,66160.660267
