DateTime,Frequency
2021-07-21T00:00:11.087706,66108.9372635
2021-07-21T00:00:21.098141,66110.0473403
2021-07-21T00:00:31.090051,66108.9611055
2021-07-21T00:00:41.088404,66108.83951199999
2021-07-21T00:00:51.100510,66108.1171036
2021-07-21T00:01:01.088801,66108.79611990001
2021-07-21T00:01:11.099246,66108.985424
2021-07-21T00:01:21.090379,66107.6555253
2021-07-21T00:01:31.089682,66106.5478324
2021-07-21T00:01:41.091557,66104.777813
2021-07-21T00:01:51.089988,66103.0259132
2021-07-21T00:02:01.100390,66100.7032394
2021-07-21T00:02:11.091448,66100.4986762
2021-07-21T00:02:21.090719,66101.0675429
2021-07-21T00:02:31.091868,66101.64785400001
2021-07-21T00:02:41.091283,66102.39028919999
2021-07-21T00:02:51.091313,66100.60787200001
2021-07-21T00:03:01.092480,66098.763466
2021-07-21T00:03:11.091901,66097.2447395
2021-07-21T00:03:21.093674,66095.1914788
2021-07-21T00:03:31.093126,66094.44284450001
2021-07-21T00:03:41.092424,66092.53883370002
2021-07-21T00:03:51.094558,66090.7268523
2021-07-21T00:04:01.092472,66089.0107156
2021-07-21T00:04:11.093061,66089.2758369
2021-07-21T00:04:21.094406,66089.12754059999
2021-07-21T00:04:31.093529,66089.80226519999
2021-07-21T00:04:41.095457,66090.52658070001
2021-07-21T00:04:51.095352,66091.9151305
2021-07-21T00:05:01.094229,66092.9245949
2021-07-21T00:05:11.095333,66093.12915810001
2021-07-21T00:05:21.094681,66092.8220747
2021-07-21T00:05:31.095327,66094.631195
2021-07-21T00:05:41.096143,66095.2301025
2021-07-21T00:05:51.095462,66094.46430200001
2021-07-21T00:06:01.097380,66093.69945520001
2021-07-21T00:06:11.095932,66094.7303772
2021-07-21T00:06:21.097939,66094.51436989999
2021-07-21T00:06:31.096285,66093.72615819998
2021-07-21T00:06:41.106722,66092.38195400001
2021-07-21T00:06:51.097832,66091.13407140001
2021-07-21T00:07:01.106935,66090.7516478
2021-07-21T00:07:11.108483,66090.14701860001
2021-07-21T00:07:21.102981,66088.99879459999
2021-07-21T00:07:31.099425,66087.60595319999
2021-07-21T00:07:41.097640,66086.3008498
2021-07-21T00:07:51.108424,66085.20364759999
2021-07-21T00:08:01.100121,66083.8675499
2021-07-21T00:08:11.098304,66083.0368996
2021-07-21T00:08:21.100186,66084.587574
2021-07-21T00:08:31.098706,66085.0429535
2021-07-21T00:08:41.109216,66085.98279950001
2021-07-21T00:08:51.099993,66086.6117478
2021-07-21T00:09:01.099313,66085.6752397
2021-07-21T00:09:11.101206,66085.22987350001
2021-07-21T00:09:21.099726,66083.65869519999
2021-07-21T00:09:31.110154,66082.2415354
2021-07-21T00:09:41.101107,66083.02259440001
2021-07-21T00:09:51.100371,66083.16850669999
2021-07-21T00:10:01.102203,66082.52954470001
2021-07-21T00:10:11.100766,66082.7016832
2021-07-21T00:10:21.101129,66081.1614991
2021-07-21T00:10:31.102875,66080.4128648
2021-07-21T00:10:41.101495,66081.43663390001
2021-07-21T00:10:51.103432,66082.86380769999
2021-07-21T00:11:01.103381,66082.06748960001
2021-07-21T00:11:11.102143,66082.1599961
2021-07-21T00:11:21.103936,66082.0121766
2021-07-21T00:11:31.102496,66083.6205481
2021-07-21T00:11:41.102645,66083.475113
2021-07-21T00:11:51.103877,66083.548069
2021-07-21T00:12:01.103052,66082.9858779
2021-07-21T00:12:11.104459,66082.40747459998
2021-07-21T00:12:21.104424,66081.8276405
2021-07-21T00:12:31.109243,66081.27117159999
2021-07-21T00:12:41.104917,66081.88104630001
2021-07-21T00:12:51.104075,66082.9257965
2021-07-21T00:13:01.105990,66082.8280449
2021-07-21T00:13:11.104408,66081.966877
2021-07-21T00:13:21.104652,66081.8815232
2021-07-21T00:13:31.106609,66081.27546289998
2021-07-21T00:13:41.104947,66080.3999901
2021-07-21T00:13:51.117286,66081.69031130002
2021-07-21T00:14:01.106791,66082.10325239999
2021-07-21T00:14:11.105598,66081.7122461
2021-07-21T00:14:21.107505,66081.6588403
2021-07-21T00:14:31.106038,66082.5295448
2021-07-21T00:14:41.108183,66084.9409102
2021-07-21T00:14:51.106462,66085.08157740001
2021-07-21T00:15:01.116911,66083.451748
2021-07-21T00:15:11.108922,66082.408905
2021-07-21T00:15:21.107190,66081.0456276
2021-07-21T00:15:31.119357,66080.8959007
2021-07-21T00:15:41.108516,66082.160473
2021-07-21T00:15:51.108056,66082.06748970001
2021-07-21T00:16:01.109976,66082.8499792
2021-07-21T00:16:11.108527,66083.7831498
2021-07-21T00:16:21.119202,66083.8823319
2021-07-21T00:16:31.109604,66083.3554267
2021-07-21T00:16:41.108792,66082.81898509999
2021-07-21T00:16:51.110672,66082.2458267
2021-07-21T00:17:01.110993,66081.8734169
2021-07-21T00:17:11.119818,66081.7689896
2021-07-21T00:17:21.111692,66081.75659169999
2021-07-21T00:17:31.109867,66082.5018883
2021-07-21T00:17:41.112516,66081.06613150002
2021-07-21T00:17:51.110419,66080.22212979998
2021-07-21T00:18:01.110516,66079.0657996
2021-07-21T00:18:11.112618,66077.5871277
2021-07-21T00:18:21.111254,66077.8598786
2021-07-21T00:18:31.123123,66077.68106460001
2021-07-21T00:18:41.112872,66078.7949562
2021-07-21T00:18:51.111623,66079.9932479
2021-07-21T00:19:01.113239,66080.40237440002
2021-07-21T00:19:11.111505,66081.782341
2021-07-21T00:19:21.113104,66082.98301699999
2021-07-21T00:19:31.114670,66082.64064789999
2021-07-21T00:19:41.113616,66081.0637475
2021-07-21T00:19:51.114317,66080.1391602
2021-07-21T00:20:01.113056,66079.37908179998
2021-07-21T00:20:11.127745,66080.17730719999
2021-07-21T00:20:21.115179,66081.232071
2021-07-21T00:20:31.113915,66081.45666129999
2021-07-21T00:20:41.115610,66082.1056367
2021-07-21T00:20:51.114139,66082.66067489999
2021-07-21T00:21:01.114423,66082.9358101
2021-07-21T00:21:11.116383,66084.89799510001
2021-07-21T00:21:21.114906,66088.61207950002
2021-07-21T00:21:31.127047,66089.7283554
2021-07-21T00:21:41.116736,66088.3979798
2021-07-21T00:21:51.114955,66088.086605
2021-07-21T00:22:01.117390,66088.4809495
2021-07-21T00:22:11.116008,66089.1375541
2021-07-21T00:22:21.127272,66089.43462370001
2021-07-21T00:22:31.116867,66091.13693229998
2021-07-21T00:22:41.116606,66093.5158729
2021-07-21T00:22:51.118721,66095.44610979999
2021-07-21T00:23:01.117052,66097.52845770001
2021-07-21T00:23:11.127380,66098.7954139
2021-07-21T00:23:21.130596,66099.6322631
2021-07-21T00:23:31.117616,66101.02033649999
2021-07-21T00:23:41.119557,66099.7285843
2021-07-21T00:23:51.119082,66100.3475189
2021-07-21T00:24:01.128423,66101.0131838
2021-07-21T00:24:11.120431,66101.36270510001
2021-07-21T00:24:21.118649,66102.35071200001
2021-07-21T00:24:31.130027,66103.2028197
2021-07-21T00:24:41.121194,66104.0081979
2021-07-21T00:24:51.119594,66104.77447520001
2021-07-21T00:25:01.121306,66103.78599159999
2021-07-21T00:25:11.119790,66101.79758079999
2021-07-21T00:25:21.130213,66100.63886630001
2021-07-21T00:25:31.122430,66099.5411873
2021-07-21T00:25:41.120483,66099.2574693
2021-07-21T00:25:51.122375,66098.1106757
2021-07-21T00:26:01.120377,66098.38151939999
2021-07-21T00:26:11.121158,66097.2790717
2021-07-21T00:26:21.122582,66097.0373153
2021-07-21T00:26:31.121652,66096.6944694
2021-07-21T00:26:41.121817,66096.75884240001
2021-07-21T00:26:51.123105,66096.42648689999
2021-07-21T00:27:01.122307,66098.23417679999
2021-07-21T00:27:11.124588,66099.30372229998
2021-07-21T00:27:21.122780,66101.1071206
2021-07-21T00:27:31.122909,66103.1188965
2021-07-21T00:27:41.125495,66104.47406770001
2021-07-21T00:27:51.123310,66105.4263116
2021-07-21T00:28:01.125168,66106.0070991
2021-07-21T00:28:11.123281,66106.464386
2021-07-21T00:28:21.124042,66107.21826560001
2021-07-21T00:28:31.125300,66107.9912184
2021-07-21T00:28:41.124410,66106.3208579
2021-07-21T00:28:51.136678,66105.64470270001
2021-07-21T00:29:01.124885,66104.69198219999
2021-07-21T00:29:11.125107,66104.34865959999
2021-07-21T00:29:21.127174,66105.32283779999
2021-07-21T00:29:31.125501,66106.24599459999
