DateTime,Frequency
2021-07-13T13:33:22.520652,65593.39475630001
2021-07-13T13:33:32.521316,65592.441082
2021-07-13T13:33:42.520994,65592.5741195
2021-07-13T13:33:52.521817,65594.5920944
2021-07-13T13:34:02.522142,65678.2317162
2021-07-13T13:34:12.522516,65779.1399957
2021-07-13T13:34:22.522919,65799.0913391
2021-07-13T13:34:32.522951,65871.6888427
2021-07-13T13:34:42.523353,65881.5126417
2021-07-13T13:34:52.523607,65878.42035309998
2021-07-13T13:35:02.523736,65884.3159676
2021-07-13T13:35:12.522165,65881.3643454
2021-07-13T13:35:22.524396,65862.7429005
2021-07-13T13:35:32.524738,65863.34705350001
2021-07-13T13:35:42.524874,65867.1040535
2021-07-13T13:35:52.525087,65911.5271568
2021-07-13T13:36:02.525574,65959.24139010001
2021-07-13T13:36:12.525657,65969.16389459999
2021-07-13T13:36:22.526123,65973.5269547
2021-07-13T13:36:32.526284,65984.2014312
2021-07-13T13:36:42.526528,65992.603302
2021-07-13T13:36:52.526930,65996.2778092
2021-07-13T13:37:02.526529,65996.7441559
2021-07-13T13:37:12.526731,65997.02978129999
2021-07-13T13:37:22.527049,65990.9639358
2021-07-13T13:37:32.527811,65997.81179420001
2021-07-13T13:37:42.528355,65982.28836060001
2021-07-13T13:37:52.528590,65982.45429980001
2021-07-13T13:38:02.529790,65976.75132750001
2021-07-13T13:38:12.529000,65979.94899759999
2021-07-13T13:38:22.529390,65991.47415170001
2021-07-13T13:38:32.529522,65914.9808883
2021-07-13T13:38:42.529865,66339.18666830001
2021-07-13T13:38:52.530087,66159.5969201
2021-07-13T13:39:02.533511,65941.60699849999
2021-07-13T13:39:12.530570,65913.1245613
2021-07-13T13:39:22.530785,65899.7392654
2021-07-13T13:39:32.531071,65901.3338089
2021-07-13T13:39:42.531268,65901.21459969999
2021-07-13T13:39:52.531110,65894.3166733
2021-07-13T13:40:02.532505,65918.9162254
2021-07-13T13:40:12.532077,65921.9241143
2021-07-13T13:40:22.532485,65891.0307882
2021-07-13T13:40:32.532757,65909.1753959
2021-07-13T13:40:42.533100,65880.7029725
2021-07-13T13:40:52.533437,65877.8061867
2021-07-13T13:41:02.533532,65878.9196016
2021-07-13T13:41:12.533930,65876.49393089999
2021-07-13T13:41:22.534102,65879.43601610001
2021-07-13T13:41:32.534401,65881.4969063
2021-07-13T13:41:42.534760,65882.96651849999
2021-07-13T13:41:52.535094,65871.1147308
2021-07-13T13:42:02.535245,65874.41062930001
2021-07-13T13:42:12.535606,65872.5209235
2021-07-13T13:42:22.535884,65870.2206612
2021-07-13T13:42:32.536194,65878.1123161
2021-07-13T13:42:42.536389,65874.42541139999
2021-07-13T13:42:52.536597,65877.2168158
2021-07-13T13:43:02.536979,65878.8461686
2021-07-13T13:43:12.537165,65874.18651589999
2021-07-13T13:43:22.537313,65837.8300666
