DateTime,Frequency
2021-07-16T00:00:11.059635,65987.29705800001
2021-07-16T00:00:21.070883,65988.3389471
2021-07-16T00:00:31.061200,65984.4627379
2021-07-16T00:00:41.060336,65979.06208029999
2021-07-16T00:00:51.062045,65989.95256420001
2021-07-16T00:01:01.070791,65996.7241286
2021-07-16T00:01:11.062625,66000.4038811
2021-07-16T00:01:21.061243,66001.4061929
2021-07-16T00:01:31.061365,66004.0507317
2021-07-16T00:01:41.062299,66007.0633889
2021-07-16T00:01:51.061753,66008.4514619
2021-07-16T00:02:01.062852,66010.5266572
2021-07-16T00:02:11.062079,66010.62440880001
2021-07-16T00:02:21.063830,66012.0673182
2021-07-16T00:02:31.062836,66013.98992529999
2021-07-16T00:02:41.064365,66016.49188979999
2021-07-16T00:02:51.063713,66019.32287229999
2021-07-16T00:03:01.063097,66022.2277642
2021-07-16T00:03:11.064645,66023.75030510001
2021-07-16T00:03:21.071053,66024.60098260001
2021-07-16T00:03:31.064260,66024.74737169998
2021-07-16T00:03:41.063815,66025.0663756
2021-07-16T00:03:51.065743,66026.1912346
2021-07-16T00:04:01.064246,66027.9378891
2021-07-16T00:04:11.064566,66028.69081490001
2021-07-16T00:04:21.065535,66029.9978255
2021-07-16T00:04:31.064881,66029.8042297
2021-07-16T00:04:41.076075,66031.7811966
2021-07-16T00:04:51.065244,66033.2474708
2021-07-16T00:05:01.067405,66035.44425950001
2021-07-16T00:05:11.065727,66036.72218330001
2021-07-16T00:05:21.077911,66036.84663760001
2021-07-16T00:05:31.066439,66037.0669366
2021-07-16T00:05:41.076659,66038.6309624
2021-07-16T00:05:51.072314,66038.9037132
2021-07-16T00:06:01.066964,66039.8302077
2021-07-16T00:06:11.068588,66041.39041909999
2021-07-16T00:06:21.067372,66040.56310640002
2021-07-16T00:06:31.069541,66040.79627990001
2021-07-16T00:06:41.067781,66041.11051550001
2021-07-16T00:06:51.068916,66043.0073738
2021-07-16T00:07:01.068287,66043.5953141
2021-07-16T00:07:11.080443,66043.3292388
2021-07-16T00:07:21.068709,66045.3076363
2021-07-16T00:07:31.079217,66046.3700293
2021-07-16T00:07:41.071129,66046.839714
2021-07-16T00:07:51.069372,66048.2468603
2021-07-16T00:08:01.071542,66050.0354765
2021-07-16T00:08:11.069827,66051.36251450001
2021-07-16T00:08:21.070221,66051.4278414
