DateTime,Temperature
2021-06-14T00:00:29,24.0
2021-06-14T00:00:47,24.0
2021-06-14T00:01:06,24.0
2021-06-14T00:01:24,24.0
2021-06-14T00:01:43,24.0
2021-06-14T00:02:01,24.0
2021-06-14T00:02:20,24.0
2021-06-14T00:02:38,24.0
2021-06-14T00:02:57,24.0
2021-06-14T00:03:15,24.0
2021-06-14T00:03:33,24.0
2021-06-14T00:03:52,24.0
2021-06-14T00:04:10,24.0
2021-06-14T00:04:29,24.0
2021-06-14T00:04:47,24.0
2021-06-14T00:05:05,24.0
2021-06-14T00:05:24,24.0
2021-06-14T00:05:42,24.0
2021-06-14T00:06:01,24.0
2021-06-14T00:06:19,24.0
2021-06-14T00:06:37,24.0
2021-06-14T00:06:56,24.0
2021-06-14T00:07:14,24.0
2021-06-14T00:07:33,24.0
2021-06-14T00:07:51,24.0
2021-06-14T00:08:09,24.0
2021-06-14T00:08:28,24.0
2021-06-14T00:08:46,24.0
2021-06-14T00:09:05,24.0
2021-06-14T00:09:23,24.0
2021-06-14T00:09:42,24.0
2021-06-14T00:10:00,24.0
2021-06-14T00:10:18,24.0
2021-06-14T00:10:37,24.0
2021-06-14T00:10:55,24.0
2021-06-14T00:11:14,24.0
2021-06-14T00:11:32,24.0
2021-06-14T00:11:51,24.0
2021-06-14T00:12:09,24.0
2021-06-14T00:12:28,23.9937
2021-06-14T00:12:46,23.981100000000005
2021-06-14T00:13:04,24.0
2021-06-14T00:13:23,23.9937
2021-06-14T00:13:41,23.9874
2021-06-14T00:14:00,23.937000000000005
2021-06-14T00:14:18,23.937000000000005
2021-06-14T00:14:36,23.937000000000005
2021-06-14T00:14:55,23.937000000000005
2021-06-14T00:15:13,23.937000000000005
2021-06-14T00:15:32,23.937000000000005
2021-06-14T00:15:50,23.937000000000005
2021-06-14T00:16:08,23.937000000000005
2021-06-14T00:16:27,23.937000000000005
2021-06-14T00:16:45,23.937000000000005
2021-06-14T00:17:04,23.937000000000005
2021-06-14T00:17:22,23.937000000000005
2021-06-14T00:17:40,23.937000000000005
2021-06-14T00:17:59,23.968500000000002
2021-06-14T00:18:17,23.9937
2021-06-14T00:18:36,24.0
2021-06-14T00:18:54,24.0
2021-06-14T00:19:13,24.0
2021-06-14T00:19:31,24.0
2021-06-14T00:19:49,24.0
2021-06-14T00:20:08,24.0
2021-06-14T00:20:26,24.0
2021-06-14T00:20:45,24.0
2021-06-14T00:21:03,24.0
2021-06-14T00:21:21,24.0
2021-06-14T00:21:40,24.0
2021-06-14T00:21:58,24.0
2021-06-14T00:22:17,24.0
2021-06-14T00:22:35,24.0
2021-06-14T00:22:54,24.0
2021-06-14T00:23:12,24.0062
2021-06-14T00:23:30,24.0062
2021-06-14T00:23:49,24.0
2021-06-14T00:24:07,24.012400000000003
2021-06-14T00:24:26,24.0
2021-06-14T00:24:44,24.024800000000003
2021-06-14T00:25:03,24.037200000000002
2021-06-14T00:25:21,24.037200000000002
2021-06-14T00:25:39,24.049600000000005
2021-06-14T00:25:58,24.055800000000005
2021-06-14T00:26:16,24.055800000000005
2021-06-14T00:26:35,24.055800000000005
2021-06-14T00:26:53,24.062000000000005
2021-06-14T00:27:12,24.062000000000005
2021-06-14T00:27:30,24.062000000000005
2021-06-14T00:27:48,24.062000000000005
2021-06-14T00:28:07,24.062000000000005
2021-06-14T00:28:25,24.062000000000005
2021-06-14T00:28:44,24.062000000000005
2021-06-14T00:29:02,24.062000000000005
2021-06-14T00:29:20,24.062000000000005
2021-06-14T00:29:39,24.062000000000005
2021-06-14T00:29:57,24.062000000000005
2021-06-14T00:30:16,24.062000000000005
2021-06-14T00:30:34,24.062000000000005
2021-06-14T00:30:53,24.062000000000005
2021-06-14T00:31:11,24.062000000000005
2021-06-14T00:31:29,24.043400000000005
2021-06-14T00:31:48,24.062000000000005
2021-06-14T00:32:06,24.062000000000005
2021-06-14T00:32:25,24.062000000000005
2021-06-14T00:32:43,24.062000000000005
2021-06-14T00:33:01,24.062000000000005
2021-06-14T00:33:20,24.062000000000005
2021-06-14T00:33:38,24.062000000000005
2021-06-14T00:33:57,24.062000000000005
2021-06-14T00:34:15,24.062000000000005
2021-06-14T00:34:33,24.062000000000005
2021-06-14T00:34:52,24.062000000000005
2021-06-14T00:35:10,24.062000000000005
2021-06-14T00:35:29,24.062000000000005
2021-06-14T00:35:47,24.062000000000005
2021-06-14T00:36:06,24.062000000000005
2021-06-14T00:36:24,24.062000000000005
