DateTime,Temperature
2021-06-18T14:39:02,20.312000000000005
2021-06-18T14:39:21,20.312000000000005
2021-06-18T14:39:39,20.312000000000005
2021-06-18T14:39:58,20.312000000000005
2021-06-18T14:40:16,20.312000000000005
2021-06-18T14:40:35,20.312000000000005
2021-06-18T14:40:53,20.299600000000005
2021-06-18T14:41:12,20.305800000000005
2021-06-18T14:41:31,20.3058
2021-06-18T14:41:49,20.312000000000005
2021-06-18T14:42:08,20.312000000000005
2021-06-18T14:42:27,20.312000000000005
2021-06-18T14:42:45,20.3058
2021-06-18T14:43:04,20.312000000000005
2021-06-18T14:43:22,20.312000000000005
2021-06-18T14:43:41,20.312000000000005
2021-06-18T14:44:00,20.312000000000005
2021-06-18T14:44:18,20.312000000000005
2021-06-18T14:44:37,20.312000000000005
2021-06-18T14:44:55,20.312000000000005
2021-06-18T14:45:14,20.312000000000005
2021-06-18T14:45:33,20.312000000000005
2021-06-18T14:45:51,20.312000000000005
2021-06-18T14:46:10,20.312000000000005
2021-06-18T14:46:29,20.312000000000005
2021-06-18T14:46:47,20.312000000000005
2021-06-18T14:47:06,20.312000000000005
2021-06-18T14:47:24,20.312000000000005
2021-06-18T14:47:43,20.312000000000005
2021-06-18T14:48:02,20.312000000000005
2021-06-18T14:48:20,20.312000000000005
2021-06-18T14:48:39,20.305800000000005
2021-06-18T14:48:58,20.312000000000005
2021-06-18T14:49:16,20.312000000000005
2021-06-18T14:49:35,20.312000000000005
2021-06-18T14:49:53,20.312000000000005
2021-06-18T14:50:12,20.274800000000003
2021-06-18T14:50:31,20.3058
2021-06-18T14:50:49,20.274800000000003
2021-06-18T14:51:08,20.293400000000002
2021-06-18T14:51:27,20.287200000000006
2021-06-18T14:51:45,20.2562
2021-06-18T14:52:04,20.2748
2021-06-18T14:52:22,20.2686
2021-06-18T14:52:41,20.25
2021-06-18T14:53:00,20.25
2021-06-18T14:53:18,20.25
2021-06-18T14:53:37,20.25
2021-06-18T14:53:55,20.262400000000003
2021-06-18T14:54:14,20.293400000000002
2021-06-18T14:54:33,20.287200000000002
2021-06-18T14:54:51,20.2686
2021-06-18T14:55:10,20.2562
2021-06-18T14:55:28,20.2562
2021-06-18T14:55:47,20.2624
2021-06-18T14:56:06,20.25
2021-06-18T14:56:24,20.2748
2021-06-18T14:56:43,20.25
2021-06-18T14:57:02,20.2562
2021-06-18T14:57:20,20.25
2021-06-18T14:57:39,20.25
2021-06-18T14:57:58,20.2562
2021-06-18T14:58:16,20.2562
2021-06-18T14:58:35,20.25
2021-06-18T14:58:53,20.25
2021-06-18T14:59:12,20.274800000000003
2021-06-18T14:59:31,20.299600000000005
2021-06-18T14:59:49,20.25
2021-06-18T15:00:08,20.2562
2021-06-18T15:00:26,20.2562
2021-06-18T15:00:45,20.2562
2021-06-18T15:01:04,20.2562
2021-06-18T15:01:22,20.287200000000002
2021-06-18T15:01:41,20.299600000000005
2021-06-18T15:01:59,20.312000000000005
2021-06-18T15:02:18,20.312000000000005
2021-06-18T15:02:37,20.312000000000005
2021-06-18T15:02:55,20.312000000000005
2021-06-18T15:03:14,20.312000000000005
2021-06-18T15:03:33,20.312000000000005
